"STATE","STATEABBREVIATION","COUNTY","STATEFP","COUNTYFP","INDICATOR","YEAR","VALUE"
"Texas","TX","Blanco County","48","031","dist_MAT","2017","25"
"Texas","TX","Borden County","48","033","dist_MAT","2017","56"
"Texas","TX","Bosque County","48","035","dist_MAT","2017","18.12"
"Texas","TX","Bowie County","48","037","dist_MAT","2017","25.44"
"Texas","TX","Brazoria County","48","039","dist_MAT","2017","9.73"
"Texas","TX","Brazos County","48","041","dist_MAT","2017","48.43"
"Texas","TX","Brewster County","48","043","dist_MAT","2017","148.4"
"Texas","TX","Briscoe County","48","045","dist_MAT","2017","62.5"
"Texas","TX","Brooks County","48","047","dist_MAT","2017","51.5"
"Texas","TX","Brown County","48","049","dist_MAT","2017","53.43"
"Texas","TX","Burleson County","48","051","dist_MAT","2017","49.67"
"Texas","TX","Burnet County","48","053","dist_MAT","2017","26.25"
"Texas","TX","Caldwell County","48","055","dist_MAT","2017","17.86"
"Texas","TX","Calhoun County","48","057","dist_MAT","2017","71.5"
"Texas","TX","Callahan County","48","059","dist_MAT","2017","29.5"
"Texas","TX","Cameron County","48","061","dist_MAT","2017","12.94"
"Texas","TX","Camp County","48","063","dist_MAT","2017","34"
"Texas","TX","Carson County","48","065","dist_MAT","2017","42"
"Texas","TX","Cass County","48","067","dist_MAT","2017","31.7"
"Texas","TX","Castro County","48","069","dist_MAT","2017","52.5"
"Texas","TX","Chambers County","48","071","dist_MAT","2017","21.71"
"Texas","TX","Cherokee County","48","073","dist_MAT","2017","22.5"
"Texas","TX","Childress County","48","075","dist_MAT","2017","72"
"Texas","TX","Clay County","48","077","dist_MAT","2017","24"
"Texas","TX","Cochran County","48","079","dist_MAT","2017","55"
"Texas","TX","Coke County","48","081","dist_MAT","2017","48.25"
"Texas","TX","Coleman County","48","083","dist_MAT","2017","39.2"
"Texas","TX","Collin County","48","085","dist_MAT","2017","5.46"
"Texas","TX","Collingsworth County","48","087","dist_MAT","2017","45"
"Texas","TX","Colorado County","48","089","dist_MAT","2017","47.17"
"Texas","TX","Comal County","48","091","dist_MAT","2017","8"
"Texas","TX","Comanche County","48","093","dist_MAT","2017","28.6"
"Texas","TX","Concho County","48","095","dist_MAT","2017","62.67"
"Texas","TX","Cooke County","48","097","dist_MAT","2017","25.86"
"Texas","TX","Coryell County","48","099","dist_MAT","2017","28.1"
"Texas","TX","Cottle County","48","101","dist_MAT","2017","88"
"Texas","TX","Crane County","48","103","dist_MAT","2017","26"
"Texas","TX","Crockett County","48","105","dist_MAT","2017","97.5"
"Texas","TX","Crosby County","48","107","dist_MAT","2017","23"
"Texas","TX","Culberson County","48","109","dist_MAT","2017","108"
"Texas","TX","Dallam County","48","111","dist_MAT","2017","85.67"
"Texas","TX","Dallas County","48","113","dist_MAT","2017","3.18"
"Texas","TX","Dawson County","48","115","dist_MAT","2017","51.5"
"Texas","TX","Deaf Smith County","48","117","dist_MAT","2017","33.5"
"Texas","TX","Delta County","48","119","dist_MAT","2017","32.33"
"Texas","TX","Denton County","48","121","dist_MAT","2017","4.27"
"Texas","TX","DeWitt County","48","123","dist_MAT","2017","57.25"
"Texas","TX","Dickens County","48","125","dist_MAT","2017","53.75"
"Texas","TX","Dimmit County","48","127","dist_MAT","2017","62.75"
"Texas","TX","Donley County","48","129","dist_MAT","2017","60.33"
"Texas","TX","Duval County","48","131","dist_MAT","2017","57.4"
"Texas","TX","Eastland County","48","133","dist_MAT","2017","35.38"
"Texas","TX","Ector County","48","135","dist_MAT","2017","9.22"
"Texas","TX","Edwards County","48","137","dist_MAT","2017","39"
"Texas","TX","Ellis County","48","139","dist_MAT","2017","16.15"
"Texas","TX","El Paso County","48","141","dist_MAT","2017","5.77"
"Texas","TX","Erath County","48","143","dist_MAT","2017","7.5"
"Texas","TX","Falls County","48","145","dist_MAT","2017","21.5"
"Texas","TX","Fannin County","48","147","dist_MAT","2017","24.07"
"Texas","TX","Fayette County","48","149","dist_MAT","2017","23.22"
"Texas","TX","Fisher County","48","151","dist_MAT","2017","44.25"
"Texas","TX","Floyd County","48","153","dist_MAT","2017","43.25"
"Texas","TX","Foard County","48","155","dist_MAT","2017","70"
"Texas","TX","Fort Bend County","48","157","dist_MAT","2017","16.29"
"Texas","TX","Franklin County","48","159","dist_MAT","2017","45.5"
"Texas","TX","Freestone County","48","161","dist_MAT","2017","30"
"Texas","TX","Frio County","48","163","dist_MAT","2017","42"
"Texas","TX","Gaines County","48","165","dist_MAT","2017","57.33"
"Texas","TX","Galveston County","48","167","dist_MAT","2017","8.94"
"Texas","TX","Garza County","48","169","dist_MAT","2017","39"
"Texas","TX","Gillespie County","48","171","dist_MAT","2017","31.8"
"Texas","TX","Glasscock County","48","173","dist_MAT","2017","30"
"Texas","TX","Goliad County","48","175","dist_MAT","2017","60.75"
"Texas","TX","Gonzales County","48","177","dist_MAT","2017","32.88"
"Texas","TX","Gray County","48","179","dist_MAT","2017","58.33"
"Texas","TX","Grayson County","48","181","dist_MAT","2017","10.76"
"Texas","TX","Gregg County","48","183","dist_MAT","2017","7.33"
"Texas","TX","Grimes County","48","185","dist_MAT","2017","26.43"
"Texas","TX","Guadalupe County","48","187","dist_MAT","2017","12.14"
"Texas","TX","Hale County","48","189","dist_MAT","2017","28.67"
"Texas","TX","Hall County","48","191","dist_MAT","2017","69.5"
"Texas","TX","Hamilton County","48","193","dist_MAT","2017","15.25"
"Texas","TX","Hansford County","48","195","dist_MAT","2017","73.33"
"Texas","TX","Hardeman County","48","197","dist_MAT","2017","64.5"
"Texas","TX","Hardin County","48","199","dist_MAT","2017","39.22"
"Texas","TX","Harris County","48","201","dist_MAT","2017","3.73"
"Texas","TX","Harrison County","48","203","dist_MAT","2017","11.57"
"Texas","TX","Hartley County","48","205","dist_MAT","2017","46.5"
"Texas","TX","Haskell County","48","207","dist_MAT","2017","65.67"
"Texas","TX","Hays County","48","209","dist_MAT","2017","7"
"Texas","TX","Hemphill County","48","211","dist_MAT","2017","54"
"Texas","TX","Henderson County","48","213","dist_MAT","2017","19"
"Texas","TX","Hidalgo County","48","215","dist_MAT","2017","11.19"
"Texas","TX","Hill County","48","217","dist_MAT","2017","17.93"
"Texas","TX","Hockley County","48","219","dist_MAT","2017","29"
"Texas","TX","Hood County","48","221","dist_MAT","2017","20.75"
"Texas","TX","Hopkins County","48","223","dist_MAT","2017","33.12"
"Texas","TX","Houston County","48","225","dist_MAT","2017","27.67"
"Texas","TX","Howard County","48","227","dist_MAT","2017","46"
"Texas","TX","Hudspeth County","48","229","dist_MAT","2017","61.25"
"Texas","TX","Hunt County","48","231","dist_MAT","2017","10.89"
"Texas","TX","Hutchinson County","48","233","dist_MAT","2017","42"
"Texas","TX","Irion County","48","235","dist_MAT","2017","69.5"
"Texas","TX","Jack County","48","237","dist_MAT","2017","47.25"
"Texas","TX","Jackson County","48","239","dist_MAT","2017","68.29"
"Texas","TX","Jasper County","48","241","dist_MAT","2017","38.6"
"Texas","TX","Jeff Davis County","48","243","dist_MAT","2017","120.5"
"Texas","TX","Jefferson County","48","245","dist_MAT","2017","15.29"
"Texas","TX","Jim Hogg County","48","247","dist_MAT","2017","51"
"Texas","TX","Jim Wells County","48","249","dist_MAT","2017","41.8"
"Texas","TX","Johnson County","48","251","dist_MAT","2017","12.36"
"Texas","TX","Jones County","48","253","dist_MAT","2017","38.33"
"Texas","TX","Karnes County","48","255","dist_MAT","2017","45"
"Texas","TX","Kaufman County","48","257","dist_MAT","2017","10.5"
"Texas","TX","Kendall County","48","259","dist_MAT","2017","18.25"
"Texas","TX","Kenedy County","48","261","dist_MAT","2017","50.5"
"Texas","TX","Kent County","48","263","dist_MAT","2017","59.5"
"Texas","TX","Kerr County","48","265","dist_MAT","2017","7.5"
"Texas","TX","Kimble County","48","267","dist_MAT","2017","42"
"Texas","TX","King County","48","269","dist_MAT","2017","80"
"Texas","TX","Kinney County","48","271","dist_MAT","2017","70"
"Texas","TX","Kleberg County","48","273","dist_MAT","2017","36"
"Texas","TX","Knox County","48","275","dist_MAT","2017","72.25"
"Texas","TX","Lamar County","48","277","dist_MAT","2017","49.45"
"Texas","TX","Lamb County","48","279","dist_MAT","2017","45.5"
"Texas","TX","Lampasas County","48","281","dist_MAT","2017","42"
"Texas","TX","La Salle County","48","283","dist_MAT","2017","52"
"Texas","TX","Lavaca County","48","285","dist_MAT","2017","43.8"
"Texas","TX","Lee County","48","287","dist_MAT","2017","25.6"
"Texas","TX","Leon County","48","289","dist_MAT","2017","44"
"Texas","TX","Liberty County","48","291","dist_MAT","2017","30.56"
"Texas","TX","Limestone County","48","293","dist_MAT","2017","30"
"Texas","TX","Lipscomb County","48","295","dist_MAT","2017","77"
"Texas","TX","Live Oak County","48","297","dist_MAT","2017","55.25"
"Texas","TX","Llano County","48","299","dist_MAT","2017","46.38"
"Texas","TX","Loving County","48","301","dist_MAT","2017","66"
"Texas","TX","Lubbock County","48","303","dist_MAT","2017","5.1"
"Texas","TX","Lynn County","48","305","dist_MAT","2017","26.33"
"Texas","TX","McCulloch County","48","307","dist_MAT","2017","70.17"
"Texas","TX","McLennan County","48","309","dist_MAT","2017","8.12"
"Texas","TX","McMullen County","48","311","dist_MAT","2017","63.5"
"Texas","TX","Madison County","48","313","dist_MAT","2017","24"
"Texas","TX","Marion County","48","315","dist_MAT","2017","27"
"Texas","TX","Martin County","48","317","dist_MAT","2017","33"
"Texas","TX","Mason County","48","319","dist_MAT","2017","60"
"Texas","TX","Matagorda County","48","321","dist_MAT","2017","39.33"
"Texas","TX","Maverick County","48","323","dist_MAT","2017","92"
"Texas","TX","Medina County","48","325","dist_MAT","2017","17.67"
"Texas","TX","Menard County","48","327","dist_MAT","2017","62.33"
"Texas","TX","Midland County","48","329","dist_MAT","2017","10.6"
"Texas","TX","Milam County","48","331","dist_MAT","2017","32.57"
"Texas","TX","Mills County","48","333","dist_MAT","2017","43.67"
"Texas","TX","Mitchell County","48","335","dist_MAT","2017","60"
"Texas","TX","Montague County","48","337","dist_MAT","2017","39"
"Texas","TX","Montgomery County","48","339","dist_MAT","2017","7.57"
"Texas","TX","Moore County","48","341","dist_MAT","2017","49.25"
"Texas","TX","Morris County","48","343","dist_MAT","2017","38.75"
"Texas","TX","Motley County","48","345","dist_MAT","2017","60.67"
"Texas","TX","Nacogdoches County","48","347","dist_MAT","2017","23.82"
"Texas","TX","Navarro County","48","349","dist_MAT","2017","11.42"
"Texas","TX","Newton County","48","351","dist_MAT","2017","30.5"
"Texas","TX","Nolan County","48","353","dist_MAT","2017","33.4"
"Texas","TX","Nueces County","48","355","dist_MAT","2017","8.28"
"Texas","TX","Ochiltree County","48","357","dist_MAT","2017","89.33"
"Texas","TX","Oldham County","48","359","dist_MAT","2017","30.75"
"Texas","TX","Orange County","48","361","dist_MAT","2017","11.5"
"Texas","TX","Palo Pinto County","48","363","dist_MAT","2017","29"
"Texas","TX","Panola County","48","365","dist_MAT","2017","22.4"
"Texas","TX","Parker County","48","367","dist_MAT","2017","27.9"
"Texas","TX","Parmer County","48","369","dist_MAT","2017","70"
"Texas","TX","Pecos County","48","371","dist_MAT","2017","64.8"
"Texas","TX","Polk County","48","373","dist_MAT","2017","32.5"
"Texas","TX","Potter County","48","375","dist_MAT","2017","7.82"
"Texas","TX","Presidio County","48","377","dist_MAT","2017","164"
"Texas","TX","Rains County","48","379","dist_MAT","2017","20"
"Texas","TX","Randall County","48","381","dist_MAT","2017","10.62"
"Texas","TX","Reagan County","48","383","dist_MAT","2017","48"
"Texas","TX","Real County","48","385","dist_MAT","2017","29.33"
"Texas","TX","Red River County","48","387","dist_MAT","2017","62.33"
"Texas","TX","Reeves County","48","389","dist_MAT","2017","80.4"
"Texas","TX","Refugio County","48","391","dist_MAT","2017","38.4"
"Texas","TX","Roberts County","48","393","dist_MAT","2017","71"
"Texas","TX","Robertson County","48","395","dist_MAT","2017","48.4"
"Texas","TX","Rockwall County","48","397","dist_MAT","2017","13.75"
"Texas","TX","Runnels County","48","399","dist_MAT","2017","38.2"
"Texas","TX","Rusk County","48","401","dist_MAT","2017","24"
"Texas","TX","Sabine County","48","403","dist_MAT","2017","31.5"
"Texas","TX","San Augustine County","48","405","dist_MAT","2017","25"
"Texas","TX","San Jacinto County","48","407","dist_MAT","2017","20.8"
"Texas","TX","San Patricio County","48","409","dist_MAT","2017","16"
"Texas","TX","San Saba County","48","411","dist_MAT","2017","63"
"Texas","TX","Schleicher County","48","413","dist_MAT","2017","87"
"Texas","TX","Scurry County","48","415","dist_MAT","2017","64"
"Texas","TX","Shackelford County","48","417","dist_MAT","2017","46"
"Texas","TX","Shelby County","48","419","dist_MAT","2017","12"
"Texas","TX","Sherman County","48","421","dist_MAT","2017","74"
"Texas","TX","Smith County","48","423","dist_MAT","2017","7.5"
"Texas","TX","Somervell County","48","425","dist_MAT","2017","25.67"
"Texas","TX","Starr County","48","427","dist_MAT","2017","41.5"
"Texas","TX","Stephens County","48","429","dist_MAT","2017","48"
"Texas","TX","Sterling County","48","431","dist_MAT","2017","55"
"Texas","TX","Stonewall County","48","433","dist_MAT","2017","65"
"Texas","TX","Sutton County","48","435","dist_MAT","2017","69"
"Texas","TX","Swisher County","48","437","dist_MAT","2017","41.33"
"Texas","TX","Tarrant County","48","439","dist_MAT","2017","4.89"
"Texas","TX","Taylor County","48","441","dist_MAT","2017","11.8"
"Texas","TX","Terrell County","48","443","dist_MAT","2017","115.5"
"Texas","TX","Terry County","48","445","dist_MAT","2017","39.33"
"Texas","TX","Throckmorton County","48","447","dist_MAT","2017","65"
"Texas","TX","Titus County","48","449","dist_MAT","2017","50.5"
"Texas","TX","Tom Green County","48","451","dist_MAT","2017","69.38"
"Texas","TX","Travis County","48","453","dist_MAT","2017","4.55"
"Texas","TX","Trinity County","48","455","dist_MAT","2017","19"
"Texas","TX","Tyler County","48","457","dist_MAT","2017","45.38"
"Texas","TX","Upshur County","48","459","dist_MAT","2017","17.6"
"Texas","TX","Upton County","48","461","dist_MAT","2017","37.33"
"Texas","TX","Uvalde County","48","463","dist_MAT","2017","46.17"
"Texas","TX","Val Verde County","48","465","dist_MAT","2017","100.75"
"Texas","TX","Van Zandt County","48","467","dist_MAT","2017","11.71"
"Texas","TX","Victoria County","48","469","dist_MAT","2017","71.2"
"Texas","TX","Walker County","48","471","dist_MAT","2017","8.5"
"Texas","TX","Waller County","48","473","dist_MAT","2017","25.6"
"Texas","TX","Ward County","48","475","dist_MAT","2017","40.8"
"Texas","TX","Washington County","48","477","dist_MAT","2017","40.75"
"Texas","TX","Webb County","48","479","dist_MAT","2017","19.33"
"Texas","TX","Wharton County","48","481","dist_MAT","2017","42.17"
"Texas","TX","Wheeler County","48","483","dist_MAT","2017","34.8"
"Texas","TX","Wichita County","48","485","dist_MAT","2017","7.55"
"Texas","TX","Wilbarger County","48","487","dist_MAT","2017","42.25"
"Texas","TX","Willacy County","48","489","dist_MAT","2017","26.17"
"Texas","TX","Williamson County","48","491","dist_MAT","2017","9.45"
"Texas","TX","Wilson County","48","493","dist_MAT","2017","26.67"
"Texas","TX","Winkler County","48","495","dist_MAT","2017","36.5"
"Texas","TX","Wise County","48","497","dist_MAT","2017","27.62"
"Texas","TX","Wood County","48","499","dist_MAT","2017","27.67"
"Texas","TX","Yoakum County","48","501","dist_MAT","2017","62"
"Texas","TX","Young County","48","503","dist_MAT","2017","48.6"
"Texas","TX","Zapata County","48","505","dist_MAT","2017","46"
"Texas","TX","Zavala County","48","507","dist_MAT","2017","71.67"
"Utah","UT","Beaver County","49","001","dist_MAT","2017","87"
"Utah","UT","Box Elder County","49","003","dist_MAT","2017","27.61"
"Utah","UT","Cache County","49","005","dist_MAT","2017","7.88"
"Utah","UT","Carbon County","49","007","dist_MAT","2017","10.83"
"Utah","UT","Daggett County","49","009","dist_MAT","2017","26.5"
"Utah","UT","Davis County","49","011","dist_MAT","2017","1.82"
"Utah","UT","Duchesne County","49","013","dist_MAT","2017","18.67"
"Utah","UT","Emery County","49","015","dist_MAT","2017","15.22"
"Utah","UT","Garfield County","49","017","dist_MAT","2017","75.44"
"Utah","UT","Grand County","49","019","dist_MAT","2017","48.33"
"Utah","UT","Iron County","49","021","dist_MAT","2017","49"
"Utah","UT","Juab County","49","023","dist_MAT","2017","21"
"Utah","UT","Kane County","49","025","dist_MAT","2017","53.57"
"Utah","UT","Millard County","49","027","dist_MAT","2017","67.6"
"Utah","UT","Morgan County","49","029","dist_MAT","2017","20.5"
"Utah","UT","Piute County","49","031","dist_MAT","2017","88.6"
"Utah","UT","Rich County","49","033","dist_MAT","2017","29"
"Utah","UT","Salt Lake County","49","035","dist_MAT","2017","1.21"
"Utah","UT","San Juan County","49","037","dist_MAT","2017","28.57"
"Utah","UT","Sanpete County","49","039","dist_MAT","2017","33.4"
"Utah","UT","Sevier County","49","041","dist_MAT","2017","62.83"
"Utah","UT","Summit County","49","043","dist_MAT","2017","13.5"
"Utah","UT","Tooele County","49","045","dist_MAT","2017","32.88"
"Utah","UT","Uintah County","49","047","dist_MAT","2017","16.57"
"Utah","UT","Utah County","49","049","dist_MAT","2017","2.5"
"Utah","UT","Wasatch County","49","051","dist_MAT","2017","3.33"
"Utah","UT","Washington County","49","053","dist_MAT","2017","17.3"
"Utah","UT","Wayne County","49","055","dist_MAT","2017","70.83"
"Utah","UT","Weber County","49","057","dist_MAT","2017","5.67"
"Vermont","VT","Addison County","50","001","dist_MAT","2017","18.31"
"Vermont","VT","Bennington County","50","003","dist_MAT","2017","14.12"
"Vermont","VT","Caledonia County","50","005","dist_MAT","2017","12.35"
"Vermont","VT","Chittenden County","50","007","dist_MAT","2017","6.44"
"Vermont","VT","Essex County","50","009","dist_MAT","2017","19.55"
"Vermont","VT","Franklin County","50","011","dist_MAT","2017","23.44"
"Vermont","VT","Grand Isle County","50","013","dist_MAT","2017","11.2"
"Vermont","VT","Lamoille County","50","015","dist_MAT","2017","21.73"
"Vermont","VT","Orange County","50","017","dist_MAT","2017","8.79"
"Vermont","VT","Orleans County","50","019","dist_MAT","2017","11.91"
"Vermont","VT","Rutland County","50","021","dist_MAT","2017","8.4"
"Vermont","VT","Washington County","50","023","dist_MAT","2017","9.33"
"Vermont","VT","Windham County","50","025","dist_MAT","2017","13.43"
"Vermont","VT","Windsor County","50","027","dist_MAT","2017","11.27"
"Virginia","VA","Accomack County","51","001","dist_MAT","2017","10.61"
"Virginia","VA","Albemarle County","51","003","dist_MAT","2017","7.92"
"Virginia","VA","Alleghany County","51","005","dist_MAT","2017","10.8"
"Virginia","VA","Amelia County","51","007","dist_MAT","2017","16"
"Virginia","VA","Amherst County","51","009","dist_MAT","2017","14"
"Virginia","VA","Appomattox County","51","011","dist_MAT","2017","14.67"
"Virginia","VA","Arlington County","51","013","dist_MAT","2017","0.82"
"Virginia","VA","Augusta County","51","015","dist_MAT","2017","22.78"
"Virginia","VA","Bath County","51","017","dist_MAT","2017","19.6"
"Virginia","VA","Bedford County","51","019","dist_MAT","2017","18.64"
"Virginia","VA","Bland County","51","021","dist_MAT","2017","19"
"Virginia","VA","Botetourt County","51","023","dist_MAT","2017","12.5"
"Virginia","VA","Brunswick County","51","025","dist_MAT","2017","38.25"
"Virginia","VA","Buchanan County","51","027","dist_MAT","2017","19.58"
"Virginia","VA","Buckingham County","51","029","dist_MAT","2017","24.5"
"Virginia","VA","Campbell County","51","031","dist_MAT","2017","14.57"
"Virginia","VA","Caroline County","51","033","dist_MAT","2017","8.67"
"Virginia","VA","Carroll County","51","035","dist_MAT","2017","12.75"
"Virginia","VA","Charles City County","51","036","dist_MAT","2017","10"
"Virginia","VA","Charlotte County","51","037","dist_MAT","2017","31.2"
"Virginia","VA","Chesterfield County","51","041","dist_MAT","2017","5.15"
"Virginia","VA","Clarke County","51","043","dist_MAT","2017","12.2"
"Virginia","VA","Craig County","51","045","dist_MAT","2017","14"
"Virginia","VA","Culpeper County","51","047","dist_MAT","2017","8.92"
"Virginia","VA","Cumberland County","51","049","dist_MAT","2017","14.5"
"Virginia","VA","Dickenson County","51","051","dist_MAT","2017","9.62"
"Virginia","VA","Dinwiddie County","51","053","dist_MAT","2017","23.14"
"Virginia","VA","Essex County","51","057","dist_MAT","2017","23.89"
"Virginia","VA","Fairfax County","51","059","dist_MAT","2017","2.59"
"Virginia","VA","Fauquier County","51","061","dist_MAT","2017","16.31"
"Virginia","VA","Floyd County","51","063","dist_MAT","2017","18.8"
"Virginia","VA","Fluvanna County","51","065","dist_MAT","2017","18.2"
"Virginia","VA","Franklin County","51","067","dist_MAT","2017","9.4"
"Virginia","VA","Frederick County","51","069","dist_MAT","2017","8"
"Virginia","VA","Giles County","51","071","dist_MAT","2017","10.11"
"Virginia","VA","Gloucester County","51","073","dist_MAT","2017","7.67"
"Virginia","VA","Goochland County","51","075","dist_MAT","2017","12.75"
"Virginia","VA","Grayson County","51","077","dist_MAT","2017","19.67"
"Virginia","VA","Greene County","51","079","dist_MAT","2017","11.5"
"Virginia","VA","Greensville County","51","081","dist_MAT","2017","37.67"
"Virginia","VA","Halifax County","51","083","dist_MAT","2017","24"
"Virginia","VA","Hanover County","51","085","dist_MAT","2017","6.5"
"Virginia","VA","Henrico County","51","087","dist_MAT","2017","3.5"
"Virginia","VA","Henry County","51","089","dist_MAT","2017","6.5"
"Virginia","VA","Highland County","51","091","dist_MAT","2017","28.4"
"Virginia","VA","Isle of Wight County","51","093","dist_MAT","2017","13.67"
"Virginia","VA","James City County","51","095","dist_MAT","2017","4"
"Virginia","VA","King and Queen County","51","097","dist_MAT","2017","17.9"
"Virginia","VA","King George County","51","099","dist_MAT","2017","12.5"
"Virginia","VA","King William County","51","101","dist_MAT","2017","12.25"
"Virginia","VA","Lancaster County","51","103","dist_MAT","2017","30.2"
"Virginia","VA","Lee County","51","105","dist_MAT","2017","8.38"
"Virginia","VA","Loudoun County","51","107","dist_MAT","2017","6.18"
"Virginia","VA","Louisa County","51","109","dist_MAT","2017","18"
"Virginia","VA","Lunenburg County","51","111","dist_MAT","2017","42.67"
"Virginia","VA","Madison County","51","113","dist_MAT","2017","13.71"
"Virginia","VA","Mathews County","51","115","dist_MAT","2017","17.76"
"Virginia","VA","Mecklenburg County","51","117","dist_MAT","2017","25.5"
"Virginia","VA","Middlesex County","51","119","dist_MAT","2017","23.18"
"Virginia","VA","Montgomery County","51","121","dist_MAT","2017","10.17"
"Virginia","VA","Nelson County","51","125","dist_MAT","2017","20.85"
"Virginia","VA","New Kent County","51","127","dist_MAT","2017","12.8"
"Virginia","VA","Northampton County","51","131","dist_MAT","2017","24.92"
"Virginia","VA","Northumberland County","51","133","dist_MAT","2017","23.43"
"Virginia","VA","Nottoway County","51","135","dist_MAT","2017","29"
"Virginia","VA","Orange County","51","137","dist_MAT","2017","12.17"
"Virginia","VA","Page County","51","139","dist_MAT","2017","23.25"
"Virginia","VA","Patrick County","51","141","dist_MAT","2017","16.86"
"Virginia","VA","Pittsylvania County","51","143","dist_MAT","2017","15"
"Virginia","VA","Powhatan County","51","145","dist_MAT","2017","3.5"
"Virginia","VA","Prince Edward County","51","147","dist_MAT","2017","31"
"Virginia","VA","Prince George County","51","149","dist_MAT","2017","9.5"
"Virginia","VA","Prince William County","51","153","dist_MAT","2017","4.94"
"Virginia","VA","Pulaski County","51","155","dist_MAT","2017","7.5"
"Virginia","VA","Rappahannock County","51","157","dist_MAT","2017","19.71"
"Virginia","VA","Richmond County","51","159","dist_MAT","2017","25.67"
"Virginia","VA","Roanoke County","51","161","dist_MAT","2017","6.17"
"Virginia","VA","Rockbridge County","51","163","dist_MAT","2017","33.2"
"Virginia","VA","Rockingham County","51","165","dist_MAT","2017","13.12"
"Virginia","VA","Russell County","51","167","dist_MAT","2017","15.17"
"Virginia","VA","Scott County","51","169","dist_MAT","2017","7.71"
"Virginia","VA","Shenandoah County","51","171","dist_MAT","2017","20.5"
"Virginia","VA","Smyth County","51","173","dist_MAT","2017","25"
"Virginia","VA","Southampton County","51","175","dist_MAT","2017","27.62"
"Virginia","VA","Spotsylvania County","51","177","dist_MAT","2017","9.6"
"Virginia","VA","Stafford County","51","179","dist_MAT","2017","12.25"
"Virginia","VA","Surry County","51","181","dist_MAT","2017","15.4"
"Virginia","VA","Sussex County","51","183","dist_MAT","2017","23.33"
"Virginia","VA","Tazewell County","51","185","dist_MAT","2017","21"
"Virginia","VA","Warren County","51","187","dist_MAT","2017","18"
"Virginia","VA","Washington County","51","191","dist_MAT","2017","10"
"Virginia","VA","Westmoreland County","51","193","dist_MAT","2017","15.2"
"Virginia","VA","Wise County","51","195","dist_MAT","2017","8.71"
"Virginia","VA","Wythe County","51","197","dist_MAT","2017","15.88"
"Virginia","VA","York County","51","199","dist_MAT","2017","2.67"
"Virginia","VA","Alexandria city","51","510","dist_MAT","2017","1.5"
"Virginia","VA","Bristol city","51","520","dist_MAT","2017","5"
"Virginia","VA","Buena Vista city","51","530","dist_MAT","2017","30"
"Virginia","VA","Charlottesville city","51","540","dist_MAT","2017","3.5"
"Virginia","VA","Chesapeake city","51","550","dist_MAT","2017","5.33"
"Virginia","VA","Colonial Heights city","51","570","dist_MAT","2017","8"
"Virginia","VA","Danville city","51","590","dist_MAT","2017",""
"Virginia","VA","Falls Church city","51","610","dist_MAT","2017","1"
"Virginia","VA","Franklin city","51","620","dist_MAT","2017","25"
"Virginia","VA","Fredericksburg city","51","630","dist_MAT","2017","6"
"Virginia","VA","Galax city","51","640","dist_MAT","2017",""
"Virginia","VA","Hampton city","51","650","dist_MAT","2017","2"
"Virginia","VA","Harrisonburg city","51","660","dist_MAT","2017","2.67"
"Virginia","VA","Hopewell city","51","670","dist_MAT","2017",""
"Virginia","VA","Lynchburg city","51","680","dist_MAT","2017","6.5"
"Virginia","VA","Manassas city","51","683","dist_MAT","2017","4"
"Virginia","VA","Newport News city","51","700","dist_MAT","2017","1.5"
"Virginia","VA","Norfolk city","51","710","dist_MAT","2017","1.57"
"Virginia","VA","Norton city","51","720","dist_MAT","2017","9"
"Virginia","VA","Petersburg city","51","730","dist_MAT","2017","13"
"Virginia","VA","Poquoson city","51","735","dist_MAT","2017","5"
"Virginia","VA","Portsmouth city","51","740","dist_MAT","2017","1.29"
"Virginia","VA","Radford city","51","750","dist_MAT","2017","11.5"
"Virginia","VA","Richmond city","51","760","dist_MAT","2017","1"
"Virginia","VA","Roanoke city","51","770","dist_MAT","2017","1.29"
"Virginia","VA","Salem city","51","775","dist_MAT","2017",""
"Virginia","VA","Staunton city","51","790","dist_MAT","2017","21"
"Virginia","VA","Suffolk city","51","800","dist_MAT","2017","11.29"
"Virginia","VA","Virginia Beach city","51","810","dist_MAT","2017","3.25"
"Virginia","VA","Waynesboro city","51","820","dist_MAT","2017","16"
"Virginia","VA","Williamsburg city","51","830","dist_MAT","2017","6"
"Virginia","VA","Winchester city","51","840","dist_MAT","2017",""
"Washington","WA","Adams County","53","001","dist_MAT","2017","50.6"
"Washington","WA","Asotin County","53","003","dist_MAT","2017","22.33"
"Washington","WA","Benton County","53","005","dist_MAT","2017","12.9"
"Washington","WA","Chelan County","53","007","dist_MAT","2017","64.38"
"Washington","WA","Clallam County","53","009","dist_MAT","2017","39.22"
"Washington","WA","Clark County","53","011","dist_MAT","2017","4.58"
"Washington","WA","Columbia County","53","013","dist_MAT","2017","28"
"Washington","WA","Cowlitz County","53","015","dist_MAT","2017","22.1"
"Washington","WA","Douglas County","53","017","dist_MAT","2017","76.57"
"Washington","WA","Ferry County","53","019","dist_MAT","2017","79"
"Washington","WA","Franklin County","53","021","dist_MAT","2017","26.4"
"Washington","WA","Garfield County","53","023","dist_MAT","2017","37"
"Washington","WA","Grant County","53","025","dist_MAT","2017","64.5"
"Washington","WA","Grays Harbor County","53","027","dist_MAT","2017","14.35"
